COMPOUND_ID,COMPOUND_FORMULA,SMILES,ENRICHMENT,ISOMERS
XS384193a,C9H11N5O2,Cc1c(Cn2cc([N+](=O)[O-])cn2)cnn1C,15.3909847,XS387079a
XS387079a,C9H11N5O2,CN(C)c1ncnc2c1ncn2CC(=O)O,15.3909847,XS384193a
XS382307a,C14H18N2O3,COc1ccccc1CNC(=O)CN1CCCC1=O,19.435307616666663,XS383714a
XS383714a,C14H18N2O3,O=C(O)C1CCCCC1C(=O)NCc1ccccn1,19.435307616666663,XS382307a
XS381207a,C18H19N3O,Cc1nc(N2CCc3ccccc32)nc2c1C(=O)CC(C)C2,1228.7982030666667,XS382427a
XS382427a,C15H20FN3O2,CN1C[C@@H]2CN(C(=O)NCc3ccc(F)cc3)C[C@@H](C1)O2,1228.7982030666667,XS381207a
XS380139a,C16H19N3O3,O=C(C1CCCO1)N1CCN(c2nc3ccccc3o2)CC1,32.29016601666667,XS380175a
XS380175a,C16H19N3O3,O=C(C1CCOC1)N1CCN(c2nc3ccccc3o2)CC1,32.29016601666667,XS380139a
XS384843a,C12H14N2O3,CCNC(=O)CN1C(=O)COc2ccccc21,19.38034017,XS384027a;XS384951a
XS384027a,C12H14N2O3,O=C(Nc1ccc2c(c1)OCCO2)NC1CC1,19.38034017,XS384843a;XS384951a
XS384951a,C12H14N2O3,CNC(=O)CN1C(=O)C(C)Oc2ccccc21,19.38034017,XS384843a;XS384027a
XS382125a,C14H20N4O,Cc1ccnc(N2CCC(C(=O)NC3CC3)CC2)n1,22.582674153333333,XS385491a
XS385491a,C14H20N4O,Cc1cc(C2CCCN2Cc2cn(C)nc2C)no1,22.582674153333333,XS382125a
XS384351a,C13H23N3O2S,CCn1nc(C)c(S(=O)(=O)N2CCCC(C)C2)c1C,20.89791015666667,XS384426a
XS384426a,C13H23N3O2S,CCn1nc(C)c(S(=O)(=O)N2CCC(C)CC2)c1C,20.89791015666667,XS384351a
XS387084a,C13H18N2O,CCN(Cc1ccncc1)C(=O)C1CC1C,23.539560546666667,XS383199a
XS383199a,C13H18N2O,Cc1ccc(C(=O)N2CCN(C)CC2)cc1,23.539560546666667,XS387084a
